#time,accel_x,accel_y,accel_z
152.631536,8734.430116,296.082377,-70787.224015
152.634178,-2368.659014,296.082377,-75230.577904
152.636821,30200.402434,0.000000,-65424.555529
152.639463,10362.883188,10955.047942,-72625.853210
152.642106,-2664.741391,4737.318029,-74158.044206
152.644748,12879.583391,-5033.400406,-70174.347617
152.647390,20873.807564,-592.164754,-69714.690318
152.650033,13619.789333,-3256.906145,-73851.606007
152.652675,296.082377,12879.583391,-72012.976812
152.655318,9622.677246,14508.036463,-66037.431928
152.657960,10066.800811,2516.700203,-72166.195912
152.660605,9918.759623,19541.436869,-72779.072310
152.663249,11991.336260,1924.535449,-70940.443115
152.665894,7698.141797,3849.070898,-68335.718422
152.668539,11251.130318,20429.683999,-68335.718422
152.671183,8438.347739,1036.288319,-74464.482406
152.673828,1776.494261,4441.235652,-74311.263306
152.676472,16432.571912,10807.006753,-68335.718422
152.679117,17024.736666,12139.377449,-70174.347617
152.681762,4293.194464,10955.047942,-73391.948708
152.684406,17616.901420,3108.864956,-66190.651027
152.687051,-5181.441594,9326.594869,-74311.263306
152.689695,21910.095883,10066.800811,-67263.184724
152.692340,10362.883188,5625.565159,-71706.538613
152.694985,2960.823768,11991.336260,-73545.167808
152.697629,20133.601622,34345.555709,-66343.870127
152.700274,20725.766376,16284.530724,-69408.252119
152.702919,6661.853478,-2960.823768,-72472.634111
152.705563,5625.565159,4589.276840,-72166.195912
152.708208,14063.912898,-20281.642811,-70787.224015
152.710852,3108.864956,1776.494261,-72625.853210
152.713497,25611.125593,31384.731941,-64198.802732
152.716142,-740.205942,3701.029710,-75383.797003
152.718786,8290.306550,15396.283594,-71706.538613
152.721431,28423.908173,10955.047942,-64198.802732
152.724075,-3108.864956,-2516.700203,-74770.920605
152.726720,11695.253884,-2220.617826,-69867.909418
152.729365,16136.489536,3701.029710,-70174.347617
152.732009,-1036.288319,10066.800811,-74617.701505
152.734654,19689.478057,12731.542202,-65884.212828
152.737298,3997.112087,1776.494261,-73391.948708
152.739943,19689.478057,-1776.494261,-71093.662214
152.742588,-296.082377,20725.766376,-73085.510509
152.745232,3849.070898,20281.642811,-70174.347617
152.747877,25759.166782,6217.729913,-65730.993728
152.750522,-3108.864956,-16284.530724,-79980.369991
152.753166,19245.354492,-10807.006753,-76609.549800
152.755811,27387.619854,8586.388927,-60674.763442
