#time,accel_x,accel_y,accel_z
260.098549,-2368.659014,5181.441594,-66190.651027
260.101145,-13471.748144,-10510.924376,-69867.909418
260.103742,-444.123565,-1036.288319,-68488.937521
260.106338,14211.954086,10214.842000,-63585.926334
260.108935,9326.594869,444.123565,-64811.679131
260.111531,-12731.542202,-5181.441594,-68642.156621
260.114127,-12731.542202,-3256.906145,-66803.527426
260.116724,20725.766376,5625.565159,-66956.746525
260.119320,29164.114115,8142.265362,-65424.555529
260.121917,8290.306550,-2516.700203,-66803.527426
260.124513,-13027.624579,-12287.418637,-62053.735338
260.127110,-55811.528027,-8586.388927,-71246.881314
260.129706,70615.646867,12583.501014,-62666.611736
260.132302,47077.097911,7254.018232,-70021.128517
260.134899,-8734.430116,-6661.853478,-56078.190454
260.137495,-67358.740722,-444.123565,-68642.156621
260.140092,41007.409187,7846.182985,-67722.842023
260.142688,54331.116143,6513.812290,-78601.398095
260.145284,28127.825796,-888.247130,-55771.752254
260.147881,-63509.669824,-15248.242405,-70021.128517
260.150477,-21614.013506,-1628.453072,-65271.336430
260.153074,45892.768404,9622.677246,-68642.156621
260.155670,46040.809592,2368.659014,-68029.280222
260.158266,0.000000,-3997.112087,-60368.325242
260.160863,-43228.027013,-7105.977043,-74004.825107
260.163459,19985.560434,9326.594869,-61594.078039
260.166056,34937.720462,7402.059420,-69101.813920
260.168652,8438.347739,-1480.411884,-64505.240932
260.171248,-19541.436869,-5921.647536,-61747.297139
260.173845,18061.024985,7994.224174,-64658.460031
260.176441,4441.235652,-148.041188,-72779.072310
260.179038,5477.523971,-4737.318029,-66497.089226
260.181634,-8882.471304,-7994.224174,-68182.499322
260.184231,7846.182985,-3552.988522,-67569.622924
260.186827,41007.409187,7698.141797,-58989.353346
260.189423,-8586.388927,-5329.482782,-73391.948708
260.192020,-2960.823768,5181.441594,-67876.061123
260.194616,27239.578666,7402.059420,-58836.134246
260.197213,26055.249158,10510.924376,-60981.201641
260.199809,-15396.283594,-1628.453072,-71246.881314
260.202280,3404.947333,-3997.112087,-70021.128517
260.204751,24722.878463,4145.153275,-61900.516238
260.207223,2812.782580,-1480.411884,-68182.499322
260.209694,12879.583391,3256.906145,-68029.280222
260.212165,32272.979071,7105.977043,-60061.887043
